Type :,DIL805
Test :,_Henrique-sp3-aq10Cs-resfr100Cs_01.01.07_


;Time;Temperature;Change in Length;Nominal Temperature
 1021;385.02667236;849.91839600;133.11749268;847.45178223
 1022;385.02786255;849.95996094;133.16732788;847.33276367
 1023;385.02908325;850.12036133;133.12274170;847.21374512
 1024;385.03030396;849.98236084;133.13584900;847.09167480
 1025;385.03149414;849.99029541;133.14111328;846.96960449
 1026;385.03268433;849.96667480;133.13584900;846.85058594
 1027;385.03387451;849.91839600;133.11749268;846.73156738
 1028;385.03506470;850.03741455;133.12797546;846.61254883
 1029;385.03625488;849.96038818;133.12011719;846.49353027
 1030;385.04223633;849.97167969;133.13322449;845.89843750
 1031;385.04818726;850.06146240;133.11224365;845.30029297
 1032;385.05532837;849.90710449;133.07289124;844.58618164
 1033;385.06250000;849.97552490;133.09649658;843.86901855
 1034;385.06967163;849.75384521;133.07289124;843.15185547
 1035;385.07681274;849.71331787;133.08338928;842.43774414
 1036;385.08401489;849.66064453;133.06765747;841.72058105
 1037;385.09121704;849.47082520;133.02568054;841.00036621
 1038;385.09835815;849.44116211;132.98370361;840.28320313
 1039;385.10433960;849.47082520;132.99420166;839.68505859
 1040;385.11151123;849.48413086;132.99418640;838.97094727
 1041;385.11865234;849.34277344;132.92599487;838.25378418
 1042;385.12579346;849.17553711;132.94172668;837.53967285
 1043;385.13299561;849.21252441;132.92599487;836.82250977
 1044;385.14016724;849.08233643;132.91549683;836.10229492
 1045;385.14733887;849.07269287;132.91288757;835.38513184
 1046;385.15328979;849.00531006;132.89189148;834.79309082
 1047;385.16043091;848.88031006;132.89189148;834.07592773
 1048;385.16760254;848.89941406;132.88140869;833.35876465
 1049;385.17477417;848.84655762;132.86041260;832.64160156
 1050;385.18194580;848.82415771;132.83155823;831.92443848
 1051;385.18908691;848.69934082;132.80532837;831.21032715
 1052;385.19625854;848.59179688;132.80007935;830.49316406
 1053;385.20223999;848.48663330;132.78433228;829.89807129
 1054;385.20941162;848.42846680;132.75549316;829.17785645
 1055;385.21655273;848.25054932;132.76860046;828.46374512
 1056;385.22372437;848.27624512;132.73713684;827.74658203
 1057;385.23089600;848.12756348;132.69778442;827.02941895
 1058;385.23803711;848.01580811;132.65318298;826.31530762
 1059;385.24523926;847.91540527;132.66630554;825.59814453
 1060;385.25122070;847.85198975;132.66368103;824.99694824
 1061;385.25839233;847.63922119;132.63220215;824.27978516
 1062;385.26556396;847.58746338;132.60598755;823.56262207
 1063;385.27273560;847.47430420;132.57186890;822.84545898
 1064;385.27987671;847.30261230;132.56924438;822.13134766
 1065;385.28704834;847.22625732;132.53514099;821.41418457
 1066;385.29421997;847.04943848;132.52728271;820.69702148
 1067;385.30020142;846.84185791;132.49580383;820.09887695
 1068;385.30722046;846.67193604;132.44595337;819.39392090
 1069;385.31439209;846.55450439;132.42759705;818.67980957
 1070;385.32156372;846.25903320;132.38824463;817.96264648
 1071;385.32873535;846.18328857;132.38299561;817.24853516
 1072;385.33587646;845.90832520;132.33317566;816.53137207
 1073;385.34307861;845.54718018;132.26495361;815.81420898
 1074;385.35021973;845.38281250;132.23086548;815.09704590
 1075;385.35620117;845.14056396;132.20724487;814.49890137
 1076;385.36337280;844.85437012;132.17051697;813.78173828
 1077;385.37054443;844.42773438;132.09970093;813.06457520
 1078;385.37771606;844.08685303;132.03149414;812.34741211
 1079;385.38488770;843.64453125;131.98165894;811.63330078
 1080;385.39202881;843.32873535;131.96592712;810.91613770
 1081;385.39920044;842.89324951;131.88459778;810.19897461
 1082;385.40621948;842.44891357;131.79017639;809.49707031
 1083;385.41220093;842.12719727;131.72984314;808.89892578
 1084;385.41937256;841.57342529;131.65638733;808.18176270
 1085;385.42654419;841.07366943;131.59866333;807.46459961
 1086;385.43368530;840.68524170;131.54621887;806.75048828
 1087;385.44085693;840.14685059;131.48588562;806.03332520
 1088;385.44799805;839.65527344;131.40457153;805.31921387
 1089;385.45516968;839.33813477;131.33374023;804.60510254
 1090;385.46231079;838.77423096;131.25505066;803.88793945
 1091;385.46829224;838.41583252;131.19995117;803.28979492
 1092;385.47543335;837.91491699;131.11863708;802.57568359
 1093;385.48260498;837.56323242;131.05043030;801.85852051
 1094;385.48974609;837.12097168;130.97698975;801.14440918
 1095;385.49691772;836.76446533;130.89305115;800.42724609
 1096;385.50393677;836.17980957;130.81434631;799.72534180
 1097;385.51110840;835.75213623;130.71730042;799.01123047
 1098;385.51824951;835.41754150;130.64646912;798.29406738
 1099;385.52426147;835.02313232;130.57038879;797.69287109
 1100;385.53143311;834.76507568;130.51269531;796.97570801
 1101;385.53857422;834.38262939;130.39727783;796.26159668
 1102;385.54571533;833.99700928;130.35530090;795.54748535
 1103;385.55288696;833.68493652;130.25823975;794.83032227
 1104;385.56002808;833.37902832;130.17169189;794.11621094
 1105;385.56719971;833.03857422;130.07725525;793.39904785
 1106;385.57318115;832.75177002;129.97494507;792.80090332
 1107;385.58038330;832.39172363;129.90411377;792.08068848
 1108;385.58755493;832.05767822;129.77294922;791.36352539
 1109;385.59472656;831.85955811;129.68901062;790.64636230
 1110;385.60293579;831.23614502;129.52638245;789.92919922
 1111;385.60891724;830.87231445;129.41883850;789.22729492
 1112;385.61605835;830.24914551;129.25881958;788.51318359
 1113;385.62326050;829.74023438;129.12765503;787.79602051
 1114;385.62918091;829.37292480;129.03585815;787.20092773
 1115;385.63635254;828.55969238;128.86796570;786.48376465
 1116;385.64352417;827.83264160;128.71058655;785.76660156
 1117;385.65069580;827.19415283;128.55581665;785.04943848
 1118;385.65783691;826.30200195;128.37481689;784.33532715
 1119;385.66500854;825.40484619;128.24365234;783.62121582
 1120;385.67214966;824.57855225;128.08627319;782.90100098
 1121;385.67932129;823.60638428;127.92623901;782.18688965
 1122;385.68530273;822.78680420;127.80821228;781.58874512
 1123;385.69247437;821.81866455;127.60096741;780.87158203
 1124;385.69961548;820.91198730;127.47244263;780.15747070
 1125;385.70666504;819.98095703;127.30981445;779.45251465
 1126;385.71380615;819.02069092;127.18126678;778.73840332
 1127;385.72097778;818.07269287;126.96880341;778.02124023
 1128;385.72814941;817.06005859;126.79303741;777.30407715
 1129;385.73529053;816.09490967;126.61205292;776.58996582
 1130;385.74124146;815.35302734;126.46515656;775.99487305
 1131;385.74844360;814.41290283;126.29464722;775.27465820
 1132;385.75558472;813.45928955;126.08479309;774.56054688
 1133;385.76275635;812.54882813;125.90117645;773.84338379
 1134;385.76992798;811.54193115;125.70180511;773.12622070
 1135;385.77709961;810.60803223;125.51557159;772.40905762
 1136;385.78424072;809.77478027;125.33194733;771.69494629
 1137;385.79019165;808.96258545;125.15358734;771.09985352
 1138;385.79736328;807.96936035;124.97781372;770.38269043
 1139;385.80438232;807.05554199;124.74699402;769.68688965
 1140;385.81152344;806.03881836;124.54238129;768.96667480
 1141;385.81869507;805.11785889;124.32990265;768.24951172
 1142;385.82586670;804.20062256;124.10955811;767.53234863
 1143;385.83303833;803.17395020;123.90496063;766.81518555
 1144;385.84020996;802.24090576;123.69509888;766.10107422
 1145;385.84735107;801.33886719;123.49573517;765.38391113
 1146;385.85336304;800.54101563;123.32523346;764.78271484
 1147;385.86053467;799.54315186;123.07866669;764.06860352
 1148;385.86767578;798.61846924;122.89503479;763.35144043
 1149;385.87484741;797.64038086;122.64844513;762.63732910
 1150;385.88201904;796.61535645;122.42810059;761.91711426
 1151;385.88916016;795.71942139;122.21038818;761.20300293
 1152;385.89633179;794.78393555;121.97955322;760.48583984
 1153;385.90231323;793.91534424;121.79067993;759.88769531
 1154;385.90948486;792.88623047;121.58083344;759.17053223
 1155;385.91662598;791.88574219;121.37622070;758.45642090
 1156;385.92379761;790.99060059;121.15325928;757.73925781
 1157;385.93096924;789.93890381;120.93029022;757.02209473
 1158;385.93814087;788.89276123;120.68370819;756.30798340
 1159;385.94528198;787.97436523;120.44762421;755.59082031
 1160;385.95126343;787.18005371;120.25350952;754.99267578
 1161;385.95840454;786.06488037;120.02004242;754.27856445
 1162;385.96560669;785.10083008;119.79444885;753.55834961
 1163;385.97277832;784.14245605;119.53476715;752.84423828
 1164;385.97991943;783.07446289;119.31704712;752.12707520
 1165;385.98706055;782.08941650;119.06784058;751.41296387
 1166;385.99423218;781.04071045;118.87371826;750.69580078
 1167;386.00021362;780.16284180;118.65338135;750.09765625
 1168;386.00738525;779.11041260;118.40155792;749.38049316
 1169;386.01455688;778.11877441;118.17858124;748.66333008
 1170;386.02172852;777.09857178;117.92678070;747.94616699
 1171;386.02886963;776.09692383;117.67232513;747.23205566
 1172;386.03604126;774.98962402;117.45459747;746.51489258
 1173;386.04321289;773.96575928;117.20539856;745.79772949
 1174;386.05035400;772.95251465;116.98767853;745.08361816
 1175;386.05630493;772.00964355;116.74897003;744.48852539
 1176;386.06350708;770.95623779;116.49189758;743.77136230
 1177;386.07064819;769.93829346;116.21121979;743.05419922
 1178;386.07781982;768.81768799;116.00137329;742.33703613
 1179;386.08499146;767.75360107;115.76004028;741.61987305
 1180;386.09216309;766.68859863;115.50296021;740.90270996
 1181;386.09933472;765.57281494;115.27737427;740.18554688
 1182;386.10528564;764.73596191;115.07014465;739.59045410
 1183;386.11245728;763.67999268;114.83144379;738.87329102
 1184;386.11962891;762.66931152;114.55338287;738.15612793
 1185;386.12680054;761.58416748;114.29894257;737.44201660
 1186;386.13394165;760.56353760;114.02875519;736.72485352
 1187;386.14111328;759.43719482;113.81890106;736.00769043
 1188;386.14825439;758.34686279;113.58281708;735.29357910
 1189;386.15420532;757.47143555;113.37033844;734.69848633
 1190;386.16134644;756.40411377;113.12901306;733.98437500
 1191;386.16851807;755.35009766;112.86931610;733.26721191
 1192;386.17568970;754.28717041;112.63848114;732.55004883
 1193;386.18289185;753.21124268;112.38403320;731.82983398
 1194;386.19006348;752.19317627;112.14532471;731.11267090
 1195;386.19723511;751.13214111;111.88301086;730.39550781
 1196;386.20321655;750.19897461;111.64430237;729.79736328
 1197;386.21038818;749.11090088;111.42395782;729.08020020
 1198;386.21752930;748.02478027;111.18262482;728.36608887
 1199;386.22473145;746.87878418;110.93342590;727.64587402
 1200;386.23187256;745.77307129;110.69209290;726.93176270
 1201;386.23904419;744.81372070;110.43764496;726.21459961
 1202;386.24618530;743.81005859;110.19107056;725.50048828
 1203;386.25335693;742.69360352;109.94187164;724.78332520
 1204;386.25930786;741.74536133;109.73201752;724.18823242
 1205;386.26647949;740.70703125;109.50642395;723.47106934
 1206;386.27365112;739.67779541;109.26509857;722.75390625
 1207;386.28082275;738.67871094;109.00540161;722.03979492
 1208;386.28796387;737.59307861;108.75882721;721.32263184
 1209;386.29519653;736.47985840;108.53060913;720.59936523
 1210;386.30233765;735.47552490;108.30764008;719.88525391
 1211;386.30831909;734.60321045;108.06893158;719.28710938
 1212;386.31549072;733.44976807;107.84858704;718.56994629
 1213;386.32263184;732.50506592;107.60201263;717.85583496
 1214;386.32980347;731.53271484;107.33968353;717.14172363
 1215;386.33697510;730.30316162;107.08786011;716.42456055
 1216;386.34414673;729.35711670;106.82817841;715.70739746
 1217;386.35131836;728.32110596;106.57897949;714.98718262
 1218;386.35729980;727.46752930;106.36650085;714.38903809
 1219;386.36444092;726.44549561;106.15402985;713.67492676
 1220;386.37161255;725.40759277;105.91007233;712.95776367
 1221;386.37878418;724.33276367;105.69235229;712.24060059
 1222;386.38589478;723.30133057;105.41692352;711.52954102
 1223;386.39306641;722.27166748;105.22016907;710.81237793
 1224;386.40023804;721.17913818;104.95262146;710.09521484
 1225;386.40621948;720.42547607;104.73227692;709.49707031
 1226;386.41339111;719.28662109;104.50668335;708.78295898
 1227;386.42053223;718.17242432;104.27059937;708.06579590
 1228;386.42770386;717.17169189;104.00304413;707.34863281
 1229;386.43490601;716.23541260;103.75646210;706.62841797
 1230;386.44207764;715.15185547;103.53611755;705.91125488
 1231;386.44918823;714.09857178;103.33150482;705.19714355
 1232;386.45639038;713.11175537;103.07968140;704.48303223
 1233;386.46237183;712.19207764;102.87770081;703.88183594
 1234;386.46954346;711.15954590;102.61538696;703.16772461
 1235;386.47668457;710.10333252;102.37930298;702.45056152
 1236;386.48385620;709.07659912;102.14321899;701.73339844
 1237;386.49099731;708.01550293;101.90451050;701.01928711
 1238;386.49816895;707.11816406;101.67891693;700.30212402
 1239;386.50418091;706.27258301;101.46119690;699.70397949
 1240;386.51135254;705.39385986;101.23035431;698.98681641
 1241;386.51849365;704.31726074;101.02837372;698.26965332
 1242;386.52566528;703.35528564;100.75294495;697.55249023
 1243;386.53283691;702.29150391;100.50636292;696.83532715
 1244;386.54000854;701.25201416;100.26503754;696.11816406
 1245;386.54718018;700.32531738;100.02370453;695.40100098
 1246;386.55435181;699.26019287;99.75876617;694.68383789
 1247;386.56033325;698.42395020;99.54366302;694.08569336
 1248;386.56750488;697.48095703;99.33380890;693.37158203
 1249;386.57467651;696.46630859;99.08460999;692.65136719
 1250;386.58181763;695.46643066;98.89049530;691.93725586
 1251;386.58898926;694.51605225;98.64654541;691.22009277
 1252;386.59616089;693.48681641;98.42882538;690.50598145
 1253;386.60421753;692.39508057;98.15338898;689.90478516
 1254;386.61016846;691.54254150;97.96189880;689.10217285
 1255;386.61734009;690.66265869;97.72581482;688.38500977
 1256;386.62335205;689.76416016;97.53432465;687.78381348
 1257;386.63052368;688.73583984;97.31398010;687.06665039
 1258;386.63769531;687.74725342;97.07527161;686.35253906
 1259;386.64483643;686.80383301;96.83132172;685.63537598
 1260;386.65200806;685.75451660;96.63195801;684.92126465
 1261;386.65914917;684.94366455;96.39062500;684.20410156
 1262;386.66632080;683.88787842;96.18339539;683.48693848
 1263;386.67230225;683.18536377;95.98403931;682.88879395
 1264;386.67953491;682.14562988;95.75844574;682.16857910
 1265;386.68670654;681.18255615;95.53547668;681.45141602
 1266;386.69381714;680.34289551;95.31512451;680.73425293
 1267;386.70098877;679.39697266;95.10527802;680.02014160
 1268;386.70816040;678.43823242;94.89018250;679.30603027
 1269;386.71530151;677.49114990;94.65409851;678.58886719
 1270;386.72128296;676.83001709;94.49932861;677.99072266
 1271;386.72845459;675.83197021;94.25536346;677.27661133
 1272;386.73565674;674.85778809;94.04814911;676.55334473
 1273;386.74279785;674.08905029;93.84878540;675.83923340
 1274;386.74993896;673.11273193;93.64681244;675.12512207
 1275;386.75708008;672.25366211;93.39235687;674.40795898
 1276;386.76425171;671.37506104;93.17201233;673.69384766
 1277;386.77020264;670.58227539;92.97789764;673.09875488
 1278;386.77737427;669.77374268;92.81526184;672.38159180
 1279;386.78451538;668.95959473;92.62639618;671.66748047
 1280;386.79168701;668.12286377;92.42965698;670.95031738
 1281;386.79882813;667.31872559;92.23554230;670.23620605
 1282;386.80584717;666.57720947;92.02568817;669.53430176
 1283;386.81304932;665.74572754;91.86567688;668.81408691
 1284;386.82022095;665.08502197;91.69779205;668.09997559
 1285;386.82620239;664.30389404;91.55875397;667.50183105
 1286;386.83337402;663.63793945;91.38037872;666.78161621
 1287;386.84051514;662.99371338;91.23350525;666.06750488
 1288;386.84771729;662.40002441;91.07086182;665.34729004
 1289;386.85485840;661.79479980;90.91872406;664.63317871
 1290;386.86199951;661.23571777;90.79018402;663.91906738
 1291;386.86917114;660.63104248;90.66164398;663.20495605
 1292;386.87631226;660.03619385;90.55671692;662.48779297
 1293;386.88232422;659.74981689;90.45178986;661.88964844
 1294;386.88946533;659.17285156;90.30227661;661.17248535
 1295;386.89666748;658.68975830;90.20259094;660.45837402
 1296;386.90365601;658.12841797;90.05569458;659.75341797
 1297;386.91079712;657.63861084;89.90091705;659.03625488
 1298;386.91799927;657.10888672;89.74091339;658.31909180
 1299;386.92517090;656.58789063;89.62287140;657.60192871
 1300;386.93231201;656.09667969;89.53106689;656.88781738
 1301;386.93829346;655.62841797;89.38680267;656.28967285
 1302;386.94546509;655.12213135;89.24251556;655.57556152
 1303;386.95263672;654.49780273;89.12447357;654.85534668
 1304;386.95980835;653.88842773;88.97232819;654.13818359
 1305;386.96697998;653.33105469;88.81494141;653.42102051
 1306;386.97415161;652.70520020;88.65230560;652.70385742
 1307;386.98132324;652.19903564;88.54212952;651.98669434
 1308;386.98730469;651.61541748;88.41359711;651.38854980
 1309;386.99447632;651.04058838;88.24571228;650.67138672
 1310;387.00271606;650.26147461;88.07258606;649.95422363
 1311;387.00869751;649.66906738;87.95454407;649.24926758
 1312;387.01586914;649.06658936;87.80502319;648.53210449
 1313;387.02301025;648.49212646;87.66861725;647.81799316
 1314;387.03015137;648.00402832;87.48762512;647.10388184
 1315;387.03735352;647.22857666;87.35646820;646.38366699
 1316;387.04330444;646.72137451;87.21218872;645.78857422
 1317;387.05047607;646.09014893;87.05479431;645.07141113
 1318;387.05764771;645.49890137;86.88167572;644.35729980
 1319;387.06481934;644.87915039;86.74002075;643.63708496
 1320;387.07199097;644.15917969;86.58000946;642.91992188
 1321;387.07913208;643.54876709;86.41737366;642.20581055
 1322;387.08630371;642.79400635;86.25473785;641.48864746
 1323;387.09225464;642.21038818;86.11045837;640.89355469
 1324;387.09939575;641.46020508;85.95832825;640.17639160
 1325;387.10641479;640.80657959;85.79306030;639.47753906
 1326;387.11361694;640.11968994;85.61730194;638.75732422
 1327;387.12078857;639.42071533;85.47040558;638.04016113
 1328;387.12796021;638.70672607;85.27630615;637.32299805
 1329;387.13513184;638.03729248;85.11891174;636.60583496
 1330;387.14227295;637.24932861;84.96939087;635.89172363
 1331;387.14825439;636.66857910;84.79626465;635.29357910
 1332;387.15542603;635.90649414;84.59951782;634.57946777
 1333;387.16256714;635.14910889;84.42377472;633.86230469
 1334;387.16973877;634.38610840;84.26638031;633.14514160
 1335;387.17691040;633.64807129;84.09325409;632.42797852
 1336;387.18408203;632.94927979;83.94110870;631.71386719
 1337;387.19122314;632.17584229;83.75749207;630.99670410
 1338;387.19839478;631.38714600;83.55812836;630.28259277
 1339;387.20422363;630.81329346;83.41648102;629.69665527
 1340;387.21139526;630.07763672;83.21187592;628.97949219
 1341;387.21853638;629.35339355;83.03874207;628.26538086
 1342;387.22570801;628.62078857;82.86561584;627.54821777
 1343;387.23287964;627.83990479;82.67936707;626.83105469
 1344;387.24005127;627.08642578;82.47738647;626.11389160
 1345;387.24722290;626.40203857;82.33310699;625.39672852
 1346;387.25320435;625.75579834;82.17310333;624.79858398
 1347;387.26037598;625.05920410;81.98947906;624.08142090
 1348;387.26751709;624.24505615;81.82422638;623.36425781
 1349;387.27468872;623.57116699;81.67207336;622.65014648
 1350;387.28189087;622.77807617;81.46747589;621.92993164
 1351;387.28909302;622.00854492;81.27597809;621.21276855
 1352;387.29623413;621.24609375;81.08448792;620.49560547
 1353;387.30328369;620.52703857;80.89824677;619.89746094
 1354;387.30926514;619.79577637;80.75921631;619.19250488
 1355;387.31640625;619.06225586;80.58346558;618.47839355
 1356;387.32357788;618.38391113;80.40509033;617.76428223
 1357;387.33068848;617.62512207;80.23458099;617.05017090
 1358;387.33789063;616.81701660;80.02998352;616.33300781
 1359;387.34503174;616.08673096;79.84635162;615.61584473
 1360;387.35220337;615.44329834;79.69422150;614.89868164
 1361;387.35937500;614.76538086;79.50272369;614.18457031
 1362;387.36532593;613.99133301;79.34008789;613.58642578
 1363;387.37249756;613.27728271;79.15909576;612.86926270
 1364;387.37966919;612.60046387;79.01219940;612.15209961
 1365;387.38681030;611.93621826;78.81283569;611.43798828
 1366;387.39401245;611.16296387;78.60560608;610.71777344
 1367;387.40115356;610.47302246;78.43510437;610.00366211
 1368;387.40835571;609.67651367;78.22786713;609.28649902
 1369;387.41430664;608.98181152;78.10457611;608.68835449
 1370;387.42141724;608.38183594;77.92882538;607.97729492
 1371;387.42855835;607.67510986;77.74520874;607.26318359
 1372;387.43576050;606.74688721;77.54060364;606.54296875
 1373;387.44290161;606.08996582;77.38845825;605.82885742
 1374;387.45007324;605.33911133;77.21533203;605.11169434
 1375;387.45724487;604.61657715;77.02645874;604.39453125
 1376;387.46319580;604.00024414;76.86382294;603.79943848
 1377;387.47036743;603.38659668;76.68283081;603.08227539
 1378;387.47753906;602.67773438;76.51232147;602.36511230
 1379;387.48471069;601.82641602;76.33132172;601.64794922
 1380;387.49185181;601.23419189;76.12409210;600.93078613
 1381;387.49902344;600.45935059;75.98769379;600.21667480
 1382;387.50604248;599.75317383;75.77259064;599.51171875
 1383;387.51321411;599.10095215;75.62569427;598.79760742
 1384;387.51919556;598.42486572;75.49716187;598.19946289
 1385;387.52636719;597.82232666;75.31091309;597.48535156
 1386;387.53353882;597.07696533;75.14565277;596.76513672
 1387;387.54067993;596.42321777;74.97253418;596.05102539
 1388;387.54788208;595.62786865;74.82825470;595.33386230
 1389;387.55505371;595.06280518;74.63150787;594.61669922
 1390;387.56219482;594.27288818;74.48461151;593.89953613
 1391;387.56936646;593.63537598;74.25640106;593.18237305
 1392;387.57534790;593.06250000;74.10688019;592.58422852
 1393;387.58248901;592.34881592;73.93376160;591.87011719
 1394;387.58963013;591.56347656;73.75012970;591.15600586
 1395;387.59680176;590.88824463;73.60848999;590.44189453
 1396;387.60397339;590.16094971;73.44322205;589.72167969
 1397;387.61114502;589.54351807;73.22026062;589.00451660
 1398;387.61831665;588.77410889;73.03401184;588.28735352
 1399;387.62429810;588.20361328;72.88449860;587.68920898
 1400;387.63146973;587.37316895;72.77431488;586.97204590
 1401;387.63864136;586.65881348;72.57233429;586.25488281
 1402;387.64581299;585.97650146;72.37036133;585.53771973
 1403;387.65295410;585.25537109;72.20247650;584.82360840
 1404;387.66009521;584.53216553;72.01361084;584.10949707
 1405;387.66729736;583.83453369;71.82211304;583.38928223
 1406;387.67324829;583.32550049;71.66996765;582.79418945
 1407;387.68038940;582.58264160;71.50996399;582.08007813
 1408;387.68756104;581.92144775;71.33158875;581.36291504
 1409;387.69476318;581.20526123;71.16107941;580.64270020
 1410;387.70184326;580.74993896;70.96696472;579.92858887
 1411;387.70907593;579.88702393;70.79646301;579.21447754
 1412;387.71621704;579.14385986;70.63907623;578.49731445
 1413;387.72338867;578.36035156;70.43708038;577.78320313
 1414;387.72933960;577.73968506;70.29543304;577.18505859
 1415;387.73651123;577.09722900;70.11180878;576.46789551
 1416;387.74368286;576.39367676;69.95442200;575.75073242
 1417;387.75085449;575.66662598;69.76555634;575.03356934
 1418;387.75802612;575.06359863;69.56356812;574.31640625
 1419;387.76519775;574.17926025;69.40093231;573.59924316
 1420;387.77233887;573.55932617;69.21206665;572.88513184
 1421;387.77835083;572.82666016;69.08615875;572.28698730
 1422;387.78549194;572.16253662;68.90253448;571.56982422
 1423;387.79266357;571.47613525;68.69530487;570.85266113
 1424;387.79980469;570.73284912;68.55889893;570.13854980
 1425;387.80697632;570.01306152;68.34905243;569.42443848
 1426;387.81411743;569.34704590;68.21002197;568.70727539
 1427;387.82128906;568.57086182;68.00541687;567.99011230
 1428;387.82727051;568.03466797;67.87687683;567.39501953
 1429;387.83444214;567.30859375;67.67227173;566.67480469
 1430;387.84161377;566.61492920;67.50701141;565.95764160
 1431;387.84878540;565.91278076;67.36273956;565.24047852
 1432;387.85592651;565.22558594;67.17912292;564.52636719
 1433;387.86309814;564.49810791;66.97451019;563.80920410
 1434;387.87026978;563.78485107;66.80400848;563.09509277
 1435;387.87625122;563.14825439;66.65448761;562.49389648
 1436;387.88339233;562.41595459;66.47873688;561.77978516
 1437;387.89059448;561.75219727;66.27675629;561.06262207
 1438;387.89773560;561.03222656;66.08264160;560.34545898
 1439;387.90487671;560.25537109;65.91738129;559.63134766
 1440;387.91201782;559.59655762;65.71539307;558.91723633
 1441;387.91915894;558.88787842;65.52915192;558.20007324
 1442;387.92630005;558.13281250;65.36126709;557.48901367
 1443;387.93225098;557.74304199;65.20388031;556.89392090
 1444;387.93942261;556.91149902;65.05698395;556.17980957
 1445;387.94659424;556.19110107;64.87860870;555.46264648
 1446;387.95373535;555.43719482;64.69760895;554.74548340
 1447;387.96090698;554.74548340;64.49037933;554.03137207
 1448;387.96804810;554.16931152;64.31200409;553.31420898
 1449;387.97521973;553.38201904;64.14412689;552.60009766
 1450;387.98236084;552.67968750;63.94739151;551.88293457
 1451;387.98834229;552.21569824;63.78475571;551.28479004
 1452;387.99551392;551.44158936;63.60113144;550.56762695
 1453;388.00268555;550.63531494;63.42800522;549.85046387
 1454;388.00985718;549.90490723;63.27585983;549.13635254
 1455;388.01705933;549.15704346;63.10535431;548.41613770
 1456;388.02420044;548.44952393;62.90861893;547.69897461
 1457;388.03134155;547.67883301;62.74860764;546.98486328
 1458;388.03732300;547.07543945;62.58597183;546.38977051
 1459;388.04446411;546.38989258;62.38923264;545.67260742
 1460;388.05166626;545.66912842;62.22135162;544.95239258
 1461;388.05880737;545.00537109;62.02986145;544.23828125
 1462;388.06597900;544.35369873;61.87509537;543.52111816
 1463;388.07315063;543.63677979;61.69409561;542.80700684
 1464;388.08032227;542.97979736;61.54719925;542.08984375
 1465;388.08627319;542.30383301;61.40554810;541.49169922
 1466;388.09344482;541.67980957;61.20094299;540.77453613
 1467;388.10064697;540.84661865;61.05666733;540.05737305
 1468;388.10778809;540.27789307;60.86517715;539.34020996
 1469;388.11499023;539.44567871;60.68418121;538.61999512
 1470;388.12216187;538.77600098;60.53728104;537.90283203
 1471;388.12933350;538.14672852;60.38513947;537.18566895
 1472;388.13528442;537.62316895;60.21987915;536.59057617
 1473;388.14245605;536.80548096;60.04150391;535.87646484
 1474;388.14962769;536.08142090;59.90247726;535.15930176
 1475;388.15679932;535.32836914;59.74771118;534.44213867
 1476;388.16400146;534.67535400;59.59556961;533.72192383
 1477;388.17114258;534.02801514;59.39358521;533.00476074
 1478;388.17828369;533.19586182;59.21520996;532.29064941
 1479;388.18426514;532.69458008;59.07355881;531.69250488
 1480;388.19143677;532.02014160;58.85845947;530.97534180
 1481;388.19860840;531.25970459;58.69320297;530.25817871
 1482;388.20578003;530.72784424;58.52794266;529.54101563
 1483;388.21295166;530.08203125;58.35481262;528.82385254
 1484;388.22012329;529.49639893;58.19742584;528.10668945
 1485;388.22726440;528.73638916;58.00593185;527.39257813
 1486;388.23324585;528.12255859;57.86166000;526.79443359
 1487;388.24041748;527.36364746;57.68852997;526.07727051
 1488;388.24758911;526.64300537;57.49703979;525.36010742
 1489;388.25473022;526.03222656;57.35276794;524.64599609
 1490;388.26190186;525.20477295;57.21111679;523.92883301
 1491;388.26913452;524.56323242;57.00126266;523.21166992
 1492;388.27627563;523.81433105;56.81764221;522.49145508
 1493;388.28225708;523.27862549;56.68648529;521.89331055
 1494;388.28942871;522.58184814;56.52909470;521.17614746
 1495;388.29660034;521.82818604;56.32186508;520.45898438
 1496;388.30346680;521.22595215;56.16972351;519.97985840
 1497;388.31063843;520.53186035;55.99921799;519.05517578
 1498;388.31781006;519.80572510;55.81034851;518.33801270
 1499;388.32498169;519.11517334;55.63721848;517.62084961
 1500;388.33215332;518.48474121;55.49294662;516.90368652
 1501;388.33932495;517.86505127;55.33818054;516.18652344
 1502;388.34530640;517.28503418;55.15718079;515.58837891
 1503;388.35244751;516.65405273;54.99979401;514.87426758
 1504;388.35964966;515.95654297;54.80043411;514.15405273
 1505;388.36679077;515.24737549;54.66665268;513.43994141
 1506;388.37396240;514.73919678;54.49352264;512.72277832
 1507;388.38113403;513.99597168;54.30727768;512.00561523
 1508;388.38827515;513.22027588;54.14201736;511.29150391
 1509;388.39425659;512.66796875;53.98987579;510.69335938
 1510;388.40139771;511.96936035;53.80363083;509.97924805
 1511;388.40856934;511.33877563;53.65673447;509.26208496
 1512;388.41571045;510.67514038;53.49409866;508.54492188
 1513;388.42291260;509.99310303;53.29736328;507.83081055
 1514;388.43005371;509.26571655;53.18718719;507.11364746
 1515;388.43719482;508.67745972;53.00094604;506.39953613
 1516;388.44439697;507.96124268;52.82519150;505.68237305
 1517;388.45034790;507.44912720;52.67567444;505.08728027
